tweet_text,predictions_class,class_label
Video of the land damage from the air along the Kaikoura coast following the 7.8 Earthquake. #NewZealand,infrastructure_and_utility_damage,other_relevant_information
Little Pigeon Bay cottage smashed by tsunami waves  #eqnz,infrastructure_and_utility_damage,infrastructure_and_utility_damage
This has caused several panic attacks and I cant find a way to calm down ὣ0 #help #eqnz,other_relevant_information,other_relevant_information
National warning tsunami threat has been cancelled effective immediately #eqnz,caution_and_advice,caution_and_advice
Retweeted New Zealand News (@KiwiLiveNews): Live: Aftermath of the 7.5 magnitude earthquake that struck the,other_relevant_information,other_relevant_information
"RT @nycjim: Residents of Chatham Islands, east of New Zealand mainland, told to reach higher ground as tsunami approaches.",caution_and_advice,caution_and_advice
RT @LAX24R: Eastern Wellington #Tsunami Zones. Evacuate now if you are near the coast #eqnz,displaced_people_and_evacuations,displaced_people_and_evacuations
"Scary day here in #NewZealand, the beautiful tourist town of #Kaikora has been severely damaged #earthquake #kiakaha",infrastructure_and_utility_damage,infrastructure_and_utility_damage
Where would we be without Twitter. This morning and last it provided me a link #eqnz #Thankyou,not_humanitarian,not_humanitarian
RT @Claire_Phipps: Tsunami warning sirens are sounding along the east coast of New Zealand #eqnz (h/t @CodeClubNZ),caution_and_advice,caution_and_advice
#NZ #Weather Top of the South Island. #earthquake #NewZealand #CTCorp,caution_and_advice,not_humanitarian
Australia is stepping up its assistance to New Zealand after the deadly earthquake on the countrys South Island. #eqnz #7News,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
New Zealand cows owner tells of earthquake rescue – video,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @BBCNewsAsia: Two people are killed in #New Zealand after an earthquake. #Newsday speaks to eyewitness @adamroland,injured_or_dead_people,injured_or_dead_people
Earthquakes..tsunami warnings..multiple sirens going off.so hows your night been? ὣ4ὢ9 #NewZealand #earthquake,caution_and_advice,caution_and_advice
Tsunami hits New Zealand after massive quake  #worldnews #news #breakingnews,other_relevant_information,caution_and_advice
More than 45 aftershocks since the big 7.5 earthquake. Please stay safe NZ. Please follow @NZcivildefence for more updates. #eqnz,caution_and_advice,sympathy_and_support
No aftershocks! You will not drive me to eat chocolate to take my mind off it. no. no. OK maybe just one piece of chocolate #eqnz,not_humanitarian,not_humanitarian
"Just landed this morning in AKL, NZ returning from #does16 @DOESsummit, 7.5 mag earthquake hit south island, tsunami warning in place #eqnz",caution_and_advice,caution_and_advice
Tourists and residents evacuated from New Zealands South Island after massive earthquake damages infrastructure,displaced_people_and_evacuations,displaced_people_and_evacuations
"@imcorinnemec Wow! Earthquake hit east coast of north island NZ, a 7.1 @ 4.37am. Tsunami warning active. Thats where I am, I never noticed!",caution_and_advice,caution_and_advice
Our thoughts are with our members &amp; others living on the East Cape after this mornings earthquake and aftershocks -,sympathy_and_support,sympathy_and_support
This timeline underlines why the first warning for a tsunami is an earthquake.,caution_and_advice,caution_and_advice
Damage to buildings in Waiau after M7.5 quake this morning. #eqnz,infrastructure_and_utility_damage,infrastructure_and_utility_damage
RT @Dave_WREMO: Boil drinking water if it looks or smells bad. Reports of tap water tainted in brooklyn #wgtn #eqnz,other_relevant_information,caution_and_advice
Just woke to the news #EQNZ My thoughts are with you all today We felt nothing here in our in Dunedin We slept right through it,sympathy_and_support,sympathy_and_support
RT @cable14: A #hamont group is fundraising for the victims of the recent central Italy #earthquake:  Contact: @Larr,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
There is going to be some serious work to get all these roads re opened. that is huge! #eqnz,other_relevant_information,infrastructure_and_utility_damage
"RT @hannahsnotebook: Almost 10 hours later, still feeling aftershocks #eqnz",other_relevant_information,other_relevant_information
"RT @Andy2301: Volunteers required to help. If you are able Please come to the welfare centre at Takahanga Marae, Takahanga Terrace #Kaiko",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @pzf: BREAKING NEWS: Tsunami warning issues for New Zealand after powerful earthquake. Evacuations ordered.,caution_and_advice,caution_and_advice
"Last night there was a freaking 7.1 earthquake, now a tsunami warning, but luckily its not near me.",caution_and_advice,caution_and_advice
Thoughts go out to our friends around NZ after the earthquakes. Thankfully the Karaka Sales Centre is unaffected &amp; open for business #eqnz,sympathy_and_support,sympathy_and_support
"Huuge earthquake in New Zealand, had to run up the hill because of a tsunami warning at 2am. Hope everyones ok.",caution_and_advice,caution_and_advice
Day 2: #Kiakaha #Kaikoura #eqnz Were with you. Stay strong. Thoughts are with all those affected. Stay safe.,sympathy_and_support,sympathy_and_support
Those that can help should. Please donate generously to @NZRedCross #eqnz #nzquakes,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Warships spearheading Kaikoura rescue effort; more than 1400 aftershocks since Mondays big shake  via @1NewsNZ,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Heart and prayers go out to all who got hit by the earthquake ὤF❤️ #instagood #newzealand @ Salt,sympathy_and_support,sympathy_and_support
"Severe 7.5 earthquake hits Hanmer Springs, felt widely across New Zealand as tsunami warning issued",caution_and_advice,caution_and_advice
Fermentation room pretty well destroyed #eqnz,infrastructure_and_utility_damage,infrastructure_and_utility_damage
Thinking of everyone affected by the earthquakes throughout NZ. We are here to help if you have any questions call us on 0800 123 642 #eqnz,sympathy_and_support,sympathy_and_support
New Zealand -  HMCS Vancouver returning home following New Zealand earthquake assistance,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Guests are advised to avoid sightseeing. #eqnz,caution_and_advice,caution_and_advice
Thoughts with all affected by #eqnz Scary night. Stay safe and look after each other.,sympathy_and_support,sympathy_and_support
Want to help out those impacted by the earthquakes? Look no further than Red Cross. 100% of donations go to the cause.,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"RT @NZStuff: #Kaikoura - Drinking water vessels can be filled at Austin St, Cromer St, Bayview St, Hastings St or Mt Fyffe Ave #nzearthquak",caution_and_advice,caution_and_advice
"Poor Seddon &amp; Kaikoura &amp; surrounding areas, Kia kaha thinking of you #eqnz #stopmovingnz",sympathy_and_support,sympathy_and_support
"Plenty of damage in Waiau. Bricks off houses, large cracks through roads / bridges and power poles down. #eqnz",infrastructure_and_utility_damage,infrastructure_and_utility_damage
RT @HeralddeParis: #tsunami sighted #eqnz,caution_and_advice,other_relevant_information
Praying for my home country New Zealand and all my family and friends. Keep safe. #earthquake #nz,sympathy_and_support,sympathy_and_support
"Thinking of people in the South Island, and Wellington #eqnz social media location settings earthquake safety checks are a welcome feature.",caution_and_advice,sympathy_and_support
RT @wimon_song: A little update re #quakecows: Fed Farmers is trying to find them and come up with a rescue plan. #eqnz,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Two dead after NZ 7.5 earthquake.,injured_or_dead_people,injured_or_dead_people
Waimak #EQNZ ALERT: find the #looters rego EPP79 in #Kaiapoi #chch 11.30AM on Hilton &amp; Fuller .. canopy off &amp; rear damage as per @ZNO_NZ,infrastructure_and_utility_damage,not_humanitarian
Plenty of ways to help out those in need -  #eqnz #earthquake,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Just seen the office security video footage when the #eqnz hit. We have an atrium between 2 buildings. The movement was incredible (1/2),other_relevant_information,other_relevant_information
"After last nights big earthquake on New Zealands South Island Kaikoura, thoughts go out t",sympathy_and_support,sympathy_and_support
"RT @APDiploWriter: WELLINGTON, New Zealand (AP) - First #US warship to visit #NewZealand in more than 30 years diverts to help with earthqu",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
What’s the state of commercial buildings in earthquake damaged areas and when will they be declared safe? #NZHFocus #eqnz,infrastructure_and_utility_damage,infrastructure_and_utility_damage
"Its been a shaky night and morning for much of New Zealand, thoughts are with the upper part of the South Island and Wellington area. #eqnz",sympathy_and_support,sympathy_and_support
Glad to be back in beautiful #NewZealand after 19 years but very sad over loss of life &amp; destruction in 7.8 magnitude earthquake #RingofFire,sympathy_and_support,infrastructure_and_utility_damage
#eqnz Yep. TVNZ (emmerdale)&amp;TV3 (infomercial) right up there with info. #skynewsaust deliver a live report (although from tsunami central),other_relevant_information,other_relevant_information
#earthquake: #PrayForNewZealand!!!! HELP US WE NEED YOU!,sympathy_and_support,requests_or_urgent_needs
Prayer &amp; thoughts wid those effected by earthquake 2night. If u r in tsunami warning area plz check on ur neighborhood also. #eqnz,sympathy_and_support,sympathy_and_support
RT @IAmJohnSparks: Please Retweet &amp; Pray For New Zealand After a Powerful Earthquake &amp; Tsunami in the South Island.,sympathy_and_support,sympathy_and_support
My heart goes out to everyone affected by the earthquake! ❤️ #earthquake #eqnz #Christchurch,sympathy_and_support,sympathy_and_support
A powerful magnitude-7.4 earthquake has been felt on the South Island of New Zealand near the city of Christchurch,caution_and_advice,other_relevant_information
Im so tired that I cant even get out of bed for the aftershocks. #eqnz,not_humanitarian,not_humanitarian
New Zealand Earthquake - 7.5 powerful quake strikes the Island. Tsunami,other_relevant_information,caution_and_advice
Photos: Another major earthquake has caused utter devastation” in New Zealand,caution_and_advice,infrastructure_and_utility_damage
"Terrible news about this mornings earthquake, they can be so frightening - my thoughts are with everyone affected #eqnz",sympathy_and_support,sympathy_and_support
@Jewel_Lia Thoughts and prayers with all our friends in New Zealand at this difficult time #eqnz,sympathy_and_support,sympathy_and_support
1news reports that TSB Arena &amp; BNZ centre on the waterfront has sustained most damage #Wellington #eqnz,infrastructure_and_utility_damage,infrastructure_and_utility_damage
"RT @SamHayes_: NZ Civil Defence says there is no tsunami threat to New Zealand after 7.3 magnitude earthquake in Fukushima, Japan",caution_and_advice,other_relevant_information
Our thoughts are with those impacted by the recent #eqnz. Contact us for alternative delivery options above North Canterbury &amp; North Island.,sympathy_and_support,sympathy_and_support
Thank god I live on a hill. Tsunami evacuation sorted ὠ1 #eqnz,displaced_people_and_evacuations,displaced_people_and_evacuations
#eqnz Boys home today with their school closed - eyes all a-goggling as we check out emerging photos esp. of damage to roads around Kaikoura,infrastructure_and_utility_damage,not_humanitarian
Earthquake damage to the Parliamentary Library. #earthquake #parliamentarylibrary #newzealand,infrastructure_and_utility_damage,infrastructure_and_utility_damage
More images of Navy #eqnz relief ships in Wellington Harbour from viewer Juan Rubio @USPacificFleet @nznavy @NZDefenceForce,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
